"x","y","xend","yend","clust","line"
412,1.7931164178377,412,0,3,0
412.75,1.7931164178377,413.5,1.7931164178377,3,0
413.5,1.7931164178377,413.5,0.950762776229598,3,0
413.5,0.950762776229598,413,0.950762776229598,3,0
413,0.950762776229598,413,0,3,0
413.5,0.950762776229598,414,0.950762776229598,3,0
414,0.950762776229598,414,0,3,0
414.625,2.96343270637255,417.625,2.96343270637255,3,0
417.625,2.96343270637255,417.625,2.70861517143927,3,0
417.625,2.70861517143927,415.75,2.70861517143927,3,0
415.75,2.70861517143927,415.75,2.01643644641326,3,0
415.75,2.01643644641326,415,2.01643644641326,3,0
415,2.01643644641326,415,0,3,0
415.75,2.01643644641326,416.5,2.01643644641326,3,0
416.5,2.01643644641326,416.5,1.37562779061459,3,0
416.5,1.37562779061459,416,1.37562779061459,3,0
416,1.37562779061459,416,0,3,0
416.5,1.37562779061459,417,1.37562779061459,3,0
417,1.37562779061459,417,0,3,0
417.625,2.70861517143927,419.5,2.70861517143927,3,0
419.5,2.70861517143927,419.5,2.01670993318901,3,0
419.5,2.01670993318901,418.5,2.01670993318901,3,0
418.5,2.01670993318901,418.5,1.10113887952791,3,0
418.5,1.10113887952791,418,1.10113887952791,3,0
418,1.10113887952791,418,0,3,0
418.5,1.10113887952791,419,1.10113887952791,3,0
419,1.10113887952791,419,0,3,0
419.5,2.01670993318901,420.5,2.01670993318901,3,0
420.5,2.01670993318901,420.5,1.23860911176994,3,0
420.5,1.23860911176994,420,1.23860911176994,3,0
420,1.23860911176994,420,0,3,0
420.5,1.23860911176994,421,1.23860911176994,3,0
421,1.23860911176994,421,0,3,0
421.8046875,4.19195085910328,428.984375,4.19195085910328,3,0
428.984375,4.19195085910328,428.984375,3.91725940703436,3,0
428.984375,3.91725940703436,424.625,3.91725940703436,3,0
424.625,3.91725940703436,424.625,2.61178414000436,3,0
424.625,2.61178414000436,422.75,2.61178414000436,3,0
422.75,2.61178414000436,422.75,1.71096317511304,3,0
422.75,1.71096317511304,422,1.71096317511304,3,0
422,1.71096317511304,422,0,3,0
422.75,1.71096317511304,423.5,1.71096317511304,3,0
423.5,1.71096317511304,423.5,1.14680781070139,3,0
423.5,1.14680781070139,423,1.14680781070139,3,0
423,1.14680781070139,423,0,3,0
423.5,1.14680781070139,424,1.14680781070139,3,0
424,1.14680781070139,424,0,3,0
424.625,2.61178414000436,426.5,2.61178414000436,3,0
426.5,2.61178414000436,426.5,2.17871209238758,3,0
426.5,2.17871209238758,425.5,2.17871209238758,3,0
425.5,2.17871209238758,425.5,1.11398116206042,3,0
425.5,1.11398116206042,425,1.11398116206042,3,0
425,1.11398116206042,425,0,3,0
425.5,1.11398116206042,426,1.11398116206042,3,0
426,1.11398116206042,426,0,3,0
426.5,2.17871209238758,427.5,2.17871209238758,3,0
427.5,2.17871209238758,427.5,1.85264922613798,3,0
427.5,1.85264922613798,427,1.85264922613798,3,0
427,1.85264922613798,427,0,3,0
427.5,1.85264922613798,428,1.85264922613798,3,0
428,1.85264922613798,428,0,3,0
428.984375,3.91725940703436,433.34375,3.91725940703436,3,0
433.34375,3.91725940703436,433.34375,3.12239858554498,3,0
433.34375,3.12239858554498,431.125,3.12239858554498,3,0
431.125,3.12239858554498,431.125,2.17705357337942,3,0
431.125,2.17705357337942,429.75,2.17705357337942,3,0
429.75,2.17705357337942,429.75,1.49953400888612,3,0
429.75,1.49953400888612,429,1.49953400888612,3,0
429,1.49953400888612,429,0,3,0
429.75,1.49953400888612,430.5,1.49953400888612,3,0
430.5,1.49953400888612,430.5,1.1607181925983,3,0
430.5,1.1607181925983,430,1.1607181925983,3,0
430,1.1607181925983,430,0,3,0
430.5,1.1607181925983,431,1.1607181925983,3,0
431,1.1607181925983,431,0,3,0
431.125,2.17705357337942,432.5,2.17705357337942,3,0
432.5,2.17705357337942,432.5,1.63897242911664,3,0
432.5,1.63897242911664,432,1.63897242911664,3,0
432,1.63897242911664,432,0,3,0
432.5,1.63897242911664,433,1.63897242911664,3,0
433,1.63897242911664,433,0,3,0
433.34375,3.12239858554498,435.5625,3.12239858554498,3,0
435.5625,3.12239858554498,435.5625,2.83533753972962,3,0
435.5625,2.83533753972962,434,2.83533753972962,3,0
434,2.83533753972962,434,0,3,0
435.5625,2.83533753972962,437.125,2.83533753972962,3,0
437.125,2.83533753972962,437.125,2.21128762646046,3,0
437.125,2.21128762646046,435.75,2.21128762646046,3,0
435.75,2.21128762646046,435.75,1.45036746033755,3,0
435.75,1.45036746033755,435,1.45036746033755,3,0
435,1.45036746033755,435,0,3,0
435.75,1.45036746033755,436.5,1.45036746033755,3,0
436.5,1.45036746033755,436.5,1.23616691195393,3,0
436.5,1.23616691195393,436,1.23616691195393,3,0
436,1.23616691195393,436,0,3,0
436.5,1.23616691195393,437,1.23616691195393,3,0
437,1.23616691195393,437,0,3,0
437.125,2.21128762646046,438.5,2.21128762646046,3,0
438.5,2.21128762646046,438.5,1.63296785046964,3,0
438.5,1.63296785046964,438,1.63296785046964,3,0
438,1.63296785046964,438,0,3,0
438.5,1.63296785046964,439,1.63296785046964,3,0
439,1.63296785046964,439,0,3,0
432.16796875,5.03320988462323,442.53125,5.03320988462323,3,0
442.53125,5.03320988462323,442.53125,4.90884827250384,3,0
442.53125,4.90884827250384,440.5,4.90884827250384,3,0
440.5,4.90884827250384,440.5,2.48277927530916,3,0
440.5,2.48277927530916,440,2.48277927530916,3,0
440,2.48277927530916,440,0,3,0
440.5,2.48277927530916,441,2.48277927530916,3,0
441,2.48277927530916,441,0,3,0
442.53125,4.90884827250384,444.5625,4.90884827250384,3,0
444.5625,4.90884827250384,444.5625,3.75999891838076,3,0
444.5625,3.75999891838076,442.5,3.75999891838076,3,0
442.5,3.75999891838076,442.5,2.05870518718318,3,0
442.5,2.05870518718318,442,2.05870518718318,3,0
442,2.05870518718318,442,0,3,0
442.5,2.05870518718318,443,2.05870518718318,3,0
443,2.05870518718318,443,0,3,0
444.5625,3.75999891838076,446.625,3.75999891838076,3,0
446.625,3.75999891838076,446.625,2.75103831896084,3,0
446.625,2.75103831896084,444.75,2.75103831896084,3,0
444.75,2.75103831896084,444.75,1.53596192467022,3,0
444.75,1.53596192467022,444,1.53596192467022,3,0
444,1.53596192467022,444,0,3,0
444.75,1.53596192467022,445.5,1.53596192467022,3,0
445.5,1.53596192467022,445.5,0.906399333529477,3,0
445.5,0.906399333529477,445,0.906399333529477,3,0
445,0.906399333529477,445,0,3,0
445.5,0.906399333529477,446,0.906399333529477,3,0
446,0.906399333529477,446,0,3,0
446.625,2.75103831896084,448.5,2.75103831896084,3,0
448.5,2.75103831896084,448.5,1.87392553294065,3,0
448.5,1.87392553294065,447.5,1.87392553294065,3,0
447.5,1.87392553294065,447.5,1.47515500540358,3,0
447.5,1.47515500540358,447,1.47515500540358,3,0
447,1.47515500540358,447,0,3,0
447.5,1.47515500540358,448,1.47515500540358,3,0
448,1.47515500540358,448,0,3,0
448.5,1.87392553294065,449.5,1.87392553294065,3,0
449.5,1.87392553294065,449.5,1.49595861581609,3,0
449.5,1.49595861581609,449,1.49595861581609,3,0
449,1.49595861581609,449,0,3,0
449.5,1.49595861581609,450,1.49595861581609,3,0
450,1.49595861581609,450,0,3,0
